orderId,creationDate,value,sellerName,statusDescription,utmSource,utmMedium,utmCampaign,email,totals_Items,totals_Discounts,totals_Shipping,totals_Tax,data_extracao
1607921166826-01,2026-02-03T00:21:40.3090473+00:00,14990,Encantech Shop,Pagamento Aprovado,SALESFORCE,EMAIL,EMM02022026,,14990,0,0,0,2026-02-03 14:47:44
1607921166824-01,2026-02-03T00:16:07.1124979+00:00,168890,Electrolux,Pagamento Aprovado,APP,APP,TV,,164900,0,3990,0,2026-02-03 14:47:45
1607921166823-01,2026-02-03T00:13:10.3627291+00:00,11859,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,9990,0,1869,0,2026-02-03 14:47:45
1607921166820-01,2026-02-03T00:06:12.0796344+00:00,12532,Farma Conde,Faturado,,,,,9899,0,2633,0,2026-02-03 14:47:45
1607921166819-01,2026-02-03T00:05:56.4687173+00:00,21477,Philco,Pagamento Aprovado,PUSH,PUSH,26012026,,18990,0,2487,0,2026-02-03 14:47:45
1607921166817-01,2026-02-02T23:58:39.5055407+00:00,28341,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CELULARES,,25900,0,2441,0,2026-02-03 14:47:45
1607921166814-02,2026-02-02T23:55:10.4836841+00:00,9809,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,7390,0,2419,0,2026-02-03 14:47:45
1607921166814-01,2026-02-02T23:55:10.4834452+00:00,5689,Indiana,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,4900,0,789,0,2026-02-03 14:47:46
1607921166812-01,2026-02-02T23:53:09.0120795+00:00,54990,Electrolux,Pagamento Aprovado,PUSH,	PUSH,,,54990,0,0,0,2026-02-03 14:47:46
1607921166804-01,2026-02-02T23:48:43.3931019+00:00,91072,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,85900,0,5172,0,2026-02-03 14:47:46
1607921166803-01,2026-02-02T23:47:57.8331679+00:00,204231,Encantech Shop,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,199900,0,4331,0,2026-02-03 14:47:47
1607921166799-02,2026-02-02T23:45:45.3764893+00:00,17151,Philco,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,14990,0,2161,0,2026-02-03 14:47:47
1607921166799-01,2026-02-02T23:45:45.3763551+00:00,25862,WebContinental Marketplace,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,22990,0,2872,0,2026-02-03 14:47:47
1607921166797-01,2026-02-02T23:38:39.7140337+00:00,166699,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,154990,0,11709,0,2026-02-03 14:47:47
1607921166796-01,2026-02-02T23:38:37.5102267+00:00,10527,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,8990,0,1537,0,2026-02-03 14:47:48
1607921166795-01,2026-02-02T23:37:07.0237677+00:00,7446,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,5999,0,1447,0,2026-02-03 14:47:48
1607921166793-01,2026-02-02T23:33:27.2637523+00:00,25270,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,22990,0,2280,0,2026-02-03 14:47:48
1607921166792-01,2026-02-02T23:30:18.6316925+00:00,16441,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,13990,0,2451,0,2026-02-03 14:47:49
1607911166791-01,2026-02-02T23:29:58.1330882+00:00,3176,Pense Farma,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1264,0,1912,0,2026-02-03 14:47:49
1607911166783-01,2026-02-02T23:24:04.0242847+00:00,53813,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,45980,0,7833,0,2026-02-03 14:47:50
1607911166780-02,2026-02-02T23:23:58.0593193+00:00,59536,Encantech Shop,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,57191,0,2345,0,2026-02-03 14:47:50
1607911166780-01,2026-02-02T23:23:58.0591316+00:00,7297,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,5999,0,1298,0,2026-02-03 14:47:50
1607911166778-01,2026-02-02T23:18:16.5409922+00:00,65980,Electrolux,Pagamento Aprovado,,,,,64990,0,990,0,2026-02-03 14:47:50
1607911166775-01,2026-02-02T23:12:32.7756676+00:00,102531,Encantech Shop,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,98200,0,4331,0,2026-02-03 14:47:51
1607911166773-02,2026-02-02T23:09:31.1633565+00:00,45757,WebContinental Marketplace,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,37999,0,7758,0,2026-02-03 14:47:51
1607911166773-01,2026-02-02T23:09:31.1631794+00:00,2973,Indiana,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,1790,0,1183,0,2026-02-03 14:47:52
1607911166769-01,2026-02-02T23:01:22.6208062+00:00,46738,WebContinental Marketplace,Faturado,,,,,41966,0,4772,0,2026-02-03 14:47:52
1607911166767-02,2026-02-02T23:00:07.4268350+00:00,18427,Farma Conde,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,15999,0,2428,0,2026-02-03 14:47:52
1607911166767-01,2026-02-02T23:00:07.4267067+00:00,13773,Indiana,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,12778,0,995,0,2026-02-03 14:47:53
1607911166766-01,2026-02-02T22:57:35.1050767+00:00,13329,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,10990,0,2339,0,2026-02-03 14:47:53
1607911166765-01,2026-02-02T22:55:59.5696334+00:00,89205,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,84900,0,4305,0,2026-02-03 14:47:53
1607911166762-01,2026-02-02T22:53:46.9990258+00:00,64056,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,59990,0,4066,0,2026-02-03 14:47:53
1607911166759-01,2026-02-02T22:42:58.2026804+00:00,7273,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CELULARES,,5497,0,1776,0,2026-02-03 14:47:54
1607911166759-02,2026-02-02T22:42:58.2028532+00:00,104464,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,99900,0,4564,0,2026-02-03 14:47:54
1607911166758-01,2026-02-02T22:40:40.3707424+00:00,8741,Encantech Shop,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,8741,0,0,0,2026-02-03 14:47:54
1607911166757-01,2026-02-02T22:33:21.3861119+00:00,11883,Philco,Pagamento Aprovado,LP2APP,LP2APP,ELETROPORTATEIS,,9990,0,1893,0,2026-02-03 14:47:55
1607901166755-01,2026-02-02T22:23:54.8054042+00:00,24645,WebContinental Marketplace,Faturado,,,,,12570,0,12075,0,2026-02-03 14:47:55
1607901166754-01,2026-02-02T22:22:59.3388655+00:00,203738,Webfones,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,199800,0,3938,0,2026-02-03 14:47:55
1607901166753-01,2026-02-02T22:20:16.2596690+00:00,2697,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1170,0,1527,0,2026-02-03 14:47:56
1607901166752-01,2026-02-02T22:18:02.2360035+00:00,2640,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,974,0,1666,0,2026-02-03 14:47:56
1607901166750-01,2026-02-02T22:17:24.7610993+00:00,13095,Philco,Faturado,LP2APP,LP2APP,VER_TODOS,,10990,0,2105,0,2026-02-03 14:47:56
1607901166749-01,2026-02-02T22:16:55.2249845+00:00,20603,WebContinental Marketplace,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,17990,0,2613,0,2026-02-03 14:47:56
1607901166747-02,2026-02-02T22:14:41.0598149+00:00,24515,Encantech Shop,Faturado,LP2APP,LP2APP,VER_TODOS,,24515,0,0,0,2026-02-03 14:47:57
1607901166747-01,2026-02-02T22:14:41.0596166+00:00,1961,Indiana,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1190,0,771,0,2026-02-03 14:47:57
1607901166746-01,2026-02-02T22:11:43.1420741+00:00,13684,WebContinental Marketplace,Faturado,,,,,10801,0,2883,0,2026-02-03 14:47:57
1607901166745-01,2026-02-02T22:09:52.7594190+00:00,24417,Philco,Pagamento Aprovado,WHATSAPP,WHATSAPP,,,21990,0,2427,0,2026-02-03 14:47:58
1607901166743-01,2026-02-02T22:03:16.0187431+00:00,43406,MMPlace,Faturado,LP2APP,LP2APP,CELULARES,,39900,0,3506,0,2026-02-03 14:47:58
1607901166741-01,2026-02-02T21:51:13.1089280+00:00,11622,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,8500,0,3122,0,2026-02-03 14:47:59
1607901166740-01,2026-02-02T21:42:51.0767646+00:00,15743,Encantech Shop,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,14990,0,753,0,2026-02-03 14:47:59
1607901166735-02,2026-02-02T21:31:16.4730894+00:00,89332,Webfones,Faturado,,,,,85900,0,3432,0,2026-02-03 14:48:00
1607901166735-01,2026-02-02T21:31:16.4728798+00:00,32809,WebContinental Marketplace,Faturado,,,,,29999,0,2810,0,2026-02-03 14:48:00
1607891166732-01,2026-02-02T21:25:21.2606023+00:00,12731,Philco,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,9990,0,2741,0,2026-02-03 14:48:00
1607891166729-01,2026-02-02T21:24:14.7583669+00:00,11635,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,9990,0,1645,0,2026-02-03 14:48:00
1607891166727-01,2026-02-02T21:13:59.1278959+00:00,11626,Indiana,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,10798,0,828,0,2026-02-03 14:48:01
1607891166726-01,2026-02-02T21:13:04.6098850+00:00,98338,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,85421,0,12917,0,2026-02-03 14:48:01
1607891166722-01,2026-02-02T21:06:42.5794604+00:00,9108,Farma Conde,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,7999,0,1109,0,2026-02-03 14:48:02
1607891166720-01,2026-02-02T21:01:43.5632088+00:00,16687,WebContinental Marketplace,Faturado,APP,APP,TV,,13899,0,2788,0,2026-02-03 14:48:02
1607891166718-01,2026-02-02T20:53:14.1142386+00:00,14990,Encantech Shop,Pagamento Aprovado,INAPP,10XFIMDEMES,10XFIMDEMES,,14990,0,0,0,2026-02-03 14:48:02
1607891166717-01,2026-02-02T20:40:59.2065689+00:00,20198,ROVITEX,Pagamento Aprovado,,,,,18999,0,1199,0,2026-02-03 14:48:03
1607891166715-01,2026-02-02T20:35:38.3325528+00:00,10556,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,8990,0,1566,0,2026-02-03 14:48:03
1607891166714-01,2026-02-02T20:34:41.6003502+00:00,12241,Tetrix,Faturado,,,,,9990,0,2251,0,2026-02-03 14:48:03
1607891166713-01,2026-02-02T20:33:20.0823568+00:00,52493,Pneu Barato,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,43682,0,8811,0,2026-02-03 14:48:03
1607891166711-01,2026-02-02T20:31:35.7176597+00:00,91728,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,85900,0,5828,0,2026-02-03 14:48:04
1607881166709-01,2026-02-02T20:22:15.9592641+00:00,57274,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,39190,0,18084,0,2026-02-03 14:48:04
1607881166708-01,2026-02-02T20:20:42.4624276+00:00,13418,Tetrix,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,9990,0,3428,0,2026-02-03 14:48:04
1607881166707-01,2026-02-02T20:20:25.0741744+00:00,6942,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,5999,0,943,0,2026-02-03 14:48:05
1607881166705-01,2026-02-02T20:17:34.9386973+00:00,13246,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,10990,0,2256,0,2026-02-03 14:48:05
1607881166703-01,2026-02-02T20:13:23.7017018+00:00,50475,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,41860,0,8615,0,2026-02-03 14:48:05
1607881166702-01,2026-02-02T20:05:33.9563331+00:00,13355,Encantech Shop,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,13355,0,0,0,2026-02-03 14:48:06
1607881166701-01,2026-02-02T19:46:54.1308524+00:00,14990,Encantech Shop,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,14990,0,0,0,2026-02-03 14:48:06
1607881166700-01,2026-02-02T19:45:37.4089200+00:00,9110,Encantech Shop,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,9110,0,0,0,2026-02-03 14:48:06
1607881166698-01,2026-02-02T19:44:13.0854050+00:00,22104,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,19900,0,2204,0,2026-02-03 14:48:07
1607881166693-02,2026-02-02T19:39:00.1263314+00:00,4449,Farma Conde,Faturado,LP2,LP2,CASA_COZINHA,,2309,0,2140,0,2026-02-03 14:48:07
1607881166693-01,2026-02-02T19:39:00.1262048+00:00,5081,Indiana,Pagamento Aprovado,LP2,LP2,CASA_COZINHA,,3990,0,1091,0,2026-02-03 14:48:08
1607871166690-01,2026-02-02T19:19:25.5454274+00:00,13624,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CELULARES,,9990,0,3634,0,2026-02-03 14:48:08
1607871166688-01,2026-02-02T19:18:15.9480242+00:00,18466,Farma Conde,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,13953,0,4513,0,2026-02-03 14:48:08
1607871166688-02,2026-02-02T19:18:15.9483113+00:00,2281,Indiana,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1449,0,832,0,2026-02-03 14:48:08
1607871166685-01,2026-02-02T19:15:08.7710654+00:00,21202,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,18990,0,2212,0,2026-02-03 14:48:09
1607871166684-01,2026-02-02T19:12:45.3862831+00:00,39442,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,31900,0,7542,0,2026-02-03 14:48:09
1607871166682-01,2026-02-02T19:05:41.9986735+00:00,14242,WebContinental Marketplace,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,11990,0,2252,0,2026-02-03 14:48:09
1607871166681-01,2026-02-02T19:05:38.2865192+00:00,14990,Encantech Shop,Faturado,WHATSAPP,WHATSAPP,CAMPO_BUSCA,,14990,0,0,0,2026-02-03 14:48:10
1607871166677-01,2026-02-02T18:42:34.8617038+00:00,193890,Electrolux,Faturado,LP2APP,LP2APP,VER_TODOS,,189900,0,3990,0,2026-02-03 14:48:10
1607871166676-01,2026-02-02T18:40:35.3717015+00:00,45812,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,39039,0,6773,0,2026-02-03 14:48:10
1607871166673-02,2026-02-02T18:38:55.8880559+00:00,12980,Multiloja,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,9990,0,2990,0,2026-02-03 14:48:10
1607871166673-03,2026-02-02T18:38:55.8881874+00:00,7376,Marin Brasil,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,6195,0,1181,0,2026-02-03 14:48:10
1607871166673-01,2026-02-02T18:38:55.8877635+00:00,37497,Encantech Shop,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,35160,0,2337,0,2026-02-03 14:48:11
1607861166670-01,2026-02-02T18:27:16.9566832+00:00,12865,Indiana,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,11999,0,866,0,2026-02-03 14:48:11
1607861166670-02,2026-02-02T18:27:16.9568878+00:00,14262,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,10193,0,4069,0,2026-02-03 14:48:11
1607861166668-02,2026-02-02T18:27:08.6070774+00:00,7298,Indiana,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,6500,0,798,0,2026-02-03 14:48:11
1607861166668-01,2026-02-02T18:27:08.6068651+00:00,2969,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1697,0,1272,0,2026-02-03 14:48:12
1607861166665-01,2026-02-02T18:22:20.1210338+00:00,95569,WebContinental Marketplace,Faturado,LP2APP,LP2APP,VER_TODOS,,88490,0,7079,0,2026-02-03 14:48:12
1607861166664-01,2026-02-02T18:21:41.5626503+00:00,8962,MiniPreço,Pagamento Aprovado,,,,,7999,0,963,0,2026-02-03 14:48:12
1607861166663-01,2026-02-02T18:20:44.7087195+00:00,25980,Electrolux,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,24990,0,990,0,2026-02-03 14:48:13
1607861166662-01,2026-02-02T18:20:22.0816325+00:00,194458,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,172999,0,21459,0,2026-02-03 14:48:13
1607861166661-01,2026-02-02T18:20:05.9534572+00:00,13329,Philco,Pagamento Aprovado,,,,,10990,0,2339,0,2026-02-03 14:48:13
1607861166660-01,2026-02-02T18:15:37.1134724+00:00,2529,Indiana,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,1490,0,1039,0,2026-02-03 14:48:13
1607861166659-01,2026-02-02T18:09:22.0550004+00:00,3084,Indiana,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,2149,0,935,0,2026-02-03 14:48:14
1607861166658-01,2026-02-02T18:08:37.6290467+00:00,18426,MMPlace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,16990,0,1436,0,2026-02-03 14:48:14
1607861166657-01,2026-02-02T18:08:07.5771795+00:00,16907,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,14990,0,1917,0,2026-02-03 14:48:15
1607861166654-01,2026-02-02T18:06:14.1315381+00:00,14955,Philco,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,12990,0,1965,0,2026-02-03 14:48:15
1607861166654-02,2026-02-02T18:06:14.1317280+00:00,33860,WebContinental Marketplace,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,27990,0,5870,0,2026-02-03 14:48:15
1607861166654-03,2026-02-02T18:06:14.1318366+00:00,8874,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,7490,0,1384,0,2026-02-03 14:48:16
1607861166652-02,2026-02-02T18:05:26.8163261+00:00,23846,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,21980,0,1866,0,2026-02-03 14:48:16
1607861166652-01,2026-02-02T18:05:26.8161000+00:00,13690,Encantech Shop,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,13690,0,0,0,2026-02-03 14:48:17
1607861166651-01,2026-02-02T17:58:24.0539857+00:00,13980,Electrolux,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,12990,0,990,0,2026-02-03 14:48:17
1607861166649-01,2026-02-02T17:52:58.3792760+00:00,25617,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,20890,0,4727,0,2026-02-03 14:48:17
1607861166647-01,2026-02-02T17:50:43.2451787+00:00,25980,Electrolux,Pagamento Aprovado,,,,,24990,0,990,0,2026-02-03 14:48:18
1607861166646-01,2026-02-02T17:48:36.4402350+00:00,5258,Farma Conde,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,2697,0,2561,0,2026-02-03 14:48:18
1607861166643-02,2026-02-02T17:45:52.5020363+00:00,87999,Madesa,Faturado,LP2APP,LP2APP,VER_TODOS,,87999,0,0,0,2026-02-03 14:48:18
1607861166643-01,2026-02-02T17:45:52.5018151+00:00,14990,Encantech Shop,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,14990,0,0,0,2026-02-03 14:48:18
1607861166643-03,2026-02-02T17:45:52.5021556+00:00,87690,Philco,Faturado,LP2APP,LP2APP,VER_TODOS,,78980,0,8710,0,2026-02-03 14:48:19
1607861166642-01,2026-02-02T17:45:24.8817051+00:00,42543,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,38990,0,3553,0,2026-02-03 14:48:19
1607851166639-02,2026-02-02T17:29:03.8127464+00:00,31060,WebContinental Marketplace,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,23005,0,8055,0,2026-02-03 14:48:20
1607851166639-01,2026-02-02T17:29:03.8125662+00:00,16339,Encantech Shop,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,14441,0,1898,0,2026-02-03 14:48:20
1607851166638-01,2026-02-02T17:26:31.4398305+00:00,190105,Encantech Shop,Pagamento Aprovado,APP,APP,TV,,190105,0,0,0,2026-02-03 14:48:20
1607851166637-01,2026-02-02T17:20:17.7160714+00:00,16249,WebContinental Marketplace,Pagamento Aprovado,APP,APP,TV,,15930,0,319,0,2026-02-03 14:48:20
1607851166636-01,2026-02-02T17:05:33.7836623+00:00,21561,Marin Brasil,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,19845,0,1716,0,2026-02-03 14:48:21
1607851166635-01,2026-02-02T17:04:52.7961658+00:00,29362,Encantech Shop,Pagamento Aprovado,LP2APP,LP2APP,CELULARES,,27202,0,2160,0,2026-02-03 14:48:21
1607851166633-01,2026-02-02T17:02:19.5329826+00:00,21315,Philco,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,18990,0,2325,0,2026-02-03 14:48:21
1607851166631-01,2026-02-02T16:58:12.5783496+00:00,20419,WebContinental Marketplace,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,17990,0,2429,0,2026-02-03 14:48:22
1607851166630-01,2026-02-02T16:56:27.2858098+00:00,88698,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,82900,0,5798,0,2026-02-03 14:48:22
1607851166628-01,2026-02-02T16:54:54.8786564+00:00,18279,Philco,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,15990,0,2289,0,2026-02-03 14:48:22
1607851166627-01,2026-02-02T16:49:36.0817678+00:00,19378,Farma Conde,Faturado,LP2APP,LP2APP,VER_TODOS,,16678,0,2700,0,2026-02-03 14:48:23
1607851166626-01,2026-02-02T16:49:08.8676205+00:00,9096,Indiana,Pagamento Aprovado,,,,,7989,0,1107,0,2026-02-03 14:48:23
1607851166625-01,2026-02-02T16:45:33.6380745+00:00,11933,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,9990,0,1943,0,2026-02-03 14:48:23
1607851166623-01,2026-02-02T16:40:56.1535538+00:00,20546,Philco,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,17990,0,2556,0,2026-02-03 14:48:24
1607851166622-01,2026-02-02T16:40:34.9247974+00:00,21699,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,19980,0,1719,0,2026-02-03 14:48:24
1607851166620-01,2026-02-02T16:39:05.4365502+00:00,39980,Electrolux,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,38990,0,990,0,2026-02-03 14:48:24
1607851166618-01,2026-02-02T16:37:06.6870212+00:00,22409,Indiana,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,21278,0,1131,0,2026-02-03 14:48:25
1607851166618-02,2026-02-02T16:37:06.6872416+00:00,5955,Encantech Shop,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,4465,0,1490,0,2026-02-03 14:48:25
1607851166617-01,2026-02-02T16:36:32.9734260+00:00,13922,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,11990,0,1932,0,2026-02-03 14:48:25
1607851166616-01,2026-02-02T16:32:16.6116548+00:00,18708,WebContinental Marketplace,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,15900,0,2808,0,2026-02-03 14:48:26
1607841166615-01,2026-02-02T16:29:54.3999242+00:00,11900,Encantech Shop,Pagamento Aprovado,,,,,11900,0,0,0,2026-02-03 14:48:26
1607841166611-02,2026-02-02T16:25:04.7065601+00:00,3604,MiniPreço,Pagamento Aprovado,BANNER,homepadrão2.2,homepadrão2.2,,1975,0,1629,0,2026-02-03 14:48:26
1607841166611-01,2026-02-02T16:25:04.7063170+00:00,14990,Encantech Shop,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,14990,0,0,0,2026-02-03 14:48:26
1607841166599-03,2026-02-02T16:10:28.7335493+00:00,6221,Fmiligrama,Faturado,,,,,5417,0,804,0,2026-02-03 14:48:27
1607841166599-02,2026-02-02T16:10:28.7334551+00:00,10760,Indiana,Pagamento Aprovado,,,,,9980,0,780,0,2026-02-03 14:48:27
1607841166599-01,2026-02-02T16:10:28.7332223+00:00,6763,Pense Farma,Faturado,,,,,4817,0,1946,0,2026-02-03 14:48:27
1607841166598-01,2026-02-02T16:07:55.5535359+00:00,91728,Webfones,Faturado,LP2APP,LP2APP,CELULARES,,85900,0,5828,0,2026-02-03 14:48:27
1607841166597-01,2026-02-02T16:07:25.5812035+00:00,16514,WebContinental Marketplace,Faturado,,,,,14990,0,1524,0,2026-02-03 14:48:28
1607841166593-01,2026-02-02T16:00:02.1896570+00:00,54654,WebContinental Marketplace,Faturado,BANNER,homepadrão2.2,homepadrão2.2,,48690,0,5964,0,2026-02-03 14:48:28
1607841166589-02,2026-02-02T15:56:58.0286939+00:00,6933,MiniPreço,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,5990,0,943,0,2026-02-03 14:48:28
1607841166589-01,2026-02-02T15:56:58.0285439+00:00,9399,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,6990,0,2409,0,2026-02-03 14:48:29
1607841166588-01,2026-02-02T15:53:55.3906042+00:00,27932,WebContinental Marketplace,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,18990,0,8942,0,2026-02-03 14:48:29
1607841166587-01,2026-02-02T15:51:53.8214758+00:00,34177,WebContinental Marketplace,Faturado,HOME,BANNER,RODAPE MARCAS,,28900,0,5277,0,2026-02-03 14:48:29
1607841166584-01,2026-02-02T15:48:19.9509988+00:00,38189,Philco,Pagamento Aprovado,LP2APP,LP2APP,VER_TODOS,,35990,0,2199,0,2026-02-03 14:48:29
1607841166582-01,2026-02-02T15:44:47.0697669+00:00,16204,Encantech Shop,Faturado,LP2APP,LP2APP,VER_TODOS,,14990,0,1214,0,2026-02-03 14:48:30
1607841166581-01,2026-02-02T15:42:34.8914452+00:00,23588,Encantech Shop,Faturado,LP2APP,LP2APP,VER_TODOS,,22900,0,688,0,2026-02-03 14:48:30
1607841166580-01,2026-02-02T15:34:34.6235928+00:00,33671,Multiloja,Pagamento Aprovado,LP2APP,LP2APP,CAMPO_BUSCA,,23990,0,9681,0,2026-02-03 14:48:31
1607831166579-01,2026-02-02T15:22:43.3522712+00:00,56090,WebContinental Marketplace,Faturado,LP2APP,LP2APP,CAMPO_BUSCA,,54990,0,1100,0,2026-02-03 14:48:31
1607831166577-01,2026-02-02T15:18:10.6754799+00:00,136916,MMPlace,Faturado,APP,APP,TV,,132930,0,3986,0,2026-02-03 14:48:31
1607831166574-01,2026-02-02T15:13:04.7632594+00:00,23549,WebContinental Marketplace,Faturado,LP2APP,LP2APP,VER_TODOS,,21725,0,1824,0,2026-02-03 14:48:32
1607831166572-01,2026-02-02T15:06:33.2843534+00:00,76663,WebContinental Marketplace,Faturado,,,,,62890,0,13773,0,2026-02-03 14:48:32
